"Identificador URL";Nome;Categorias;"Nome da variação 1";"Valor da variação 1";"Nome da variação 2";"Valor da variação 2";"Nome da variação 3";"Valor da variação 3";Preço;"Preço promocional";"Peso (kg)";"Altura (cm)";"Largura (cm)";"Comprimento (cm)";"Estoque (720x | O máximo em arco e flecha.)";"Estoque (Depósito)";SKU;"Código de barras";"Exibir na loja";"Frete gratis";Descrição;Tags;"Título para SEO";"Descrição para SEO";Marca;"Produto Físico";"MPN (Cód. Exclusivo Modelo Fabricante)";Sexo;"Faixa etária";Custo
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"40 - 50#";Cor;Azul;"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"40 - 50#";Cor;Azul;"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"40 - 50#";Cor;"Azul Claro";"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"40 - 50#";Cor;"Azul Claro";"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"40 - 50#";Cor;"Azul Claro";"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"40 - 50#";Cor;Vermelho;"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"40 - 50#";Cor;Vermelho;"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"40 - 50#";Cor;Vermelho;"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"40 - 50#";Cor;Verde;"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"40 - 50#";Cor;Verde;"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"40 - 50#";Cor;Verde;"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"40 - 50#";Cor;Pink;"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"40 - 50#";Cor;Pink;"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"40 - 50#";Cor;Pink;"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"40 - 50#";Cor;Prata;"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"40 - 50#";Cor;Prata;"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"40 - 50#";Cor;Prata;"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"40 - 50#";Cor;Preto;"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"40 - 50#";Cor;Preto;"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"40 - 50#";Cor;Preto;"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"40 - 50#";Cor;Roxo;"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"40 - 50#";Cor;Roxo;"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"40 - 50#";Cor;Roxo;"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"50 - 60#";Cor;Azul;"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"50 - 60#";Cor;Azul;"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"50 - 60#";Cor;Azul;"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"50 - 60#";Cor;"Azul Claro";"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"50 - 60#";Cor;"Azul Claro";"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"50 - 60#";Cor;"Azul Claro";"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"50 - 60#";Cor;Vermelho;"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"50 - 60#";Cor;Vermelho;"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"50 - 60#";Cor;Vermelho;"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"50 - 60#";Cor;Verde;"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"50 - 60#";Cor;Verde;"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"50 - 60#";Cor;Verde;"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"50 - 60#";Cor;Pink;"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"50 - 60#";Cor;Pink;"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"50 - 60#";Cor;Pink;"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"50 - 60#";Cor;Prata;"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"50 - 60#";Cor;Prata;"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"50 - 60#";Cor;Prata;"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"50 - 60#";Cor;Preto;"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"50 - 60#";Cor;Preto;"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"50 - 60#";Cor;Preto;"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"50 - 60#";Cor;Roxo;"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"50 - 60#";Cor;Roxo;"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
sanlida-hero-10-ii-40-laminas-pretas;;;Potência;"50 - 60#";Cor;Roxo;"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;"Sanlida HERO 10 II 37"" Lâminas Pretas";"Arcos > Arcos composto > Hero X10";Potência;"40 - 50#";Cor;Azul;"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;NÃO;NÃO;;"Arco Composto, arco e flecha, tiro com arco";"Arco Composto Sanlida HERO 10 II - Precisão e Estabilidade";"Conheça o arco composto Sanlida HERO 10 II, um arco profissional e de alto rendimento com um ótimo custo benefício! Alta precisão, estabilidade e resistência, com riser de alumínio e lâminas em fibra Gordon. Garanta já o seu!";Sanlida;SIM;;;;
hero_10_ii_37_preto;;;Potência;"40 - 50#";Cor;Azul;"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"40 - 50#";Cor;Azul;"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"40 - 50#";Cor;"Azul Claro";"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"40 - 50#";Cor;"Azul Claro";"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"40 - 50#";Cor;"Azul Claro";"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"40 - 50#";Cor;Vermelho;"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"40 - 50#";Cor;Vermelho;"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"40 - 50#";Cor;Vermelho;"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"40 - 50#";Cor;Verde;"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"40 - 50#";Cor;Verde;"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"40 - 50#";Cor;Verde;"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"40 - 50#";Cor;Pink;"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"40 - 50#";Cor;Pink;"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"40 - 50#";Cor;Pink;"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"40 - 50#";Cor;Prata;"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"40 - 50#";Cor;Prata;"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"40 - 50#";Cor;Prata;"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"40 - 50#";Cor;Preto;"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"40 - 50#";Cor;Preto;"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"40 - 50#";Cor;Preto;"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"40 - 50#";Cor;Roxo;"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"40 - 50#";Cor;Roxo;"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"40 - 50#";Cor;Roxo;"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"50 - 60#";Cor;Azul;"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"50 - 60#";Cor;Azul;"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"50 - 60#";Cor;Azul;"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"50 - 60#";Cor;"Azul Claro";"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"50 - 60#";Cor;"Azul Claro";"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"50 - 60#";Cor;"Azul Claro";"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"50 - 60#";Cor;Vermelho;"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"50 - 60#";Cor;Vermelho;"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"50 - 60#";Cor;Vermelho;"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"50 - 60#";Cor;Verde;"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"50 - 60#";Cor;Verde;"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"50 - 60#";Cor;Verde;"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"50 - 60#";Cor;Pink;"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"50 - 60#";Cor;Pink;"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"50 - 60#";Cor;Pink;"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"50 - 60#";Cor;Prata;"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"50 - 60#";Cor;Prata;"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"50 - 60#";Cor;Prata;"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"50 - 60#";Cor;Preto;"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"50 - 60#";Cor;Preto;"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"50 - 60#";Cor;Preto;"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"50 - 60#";Cor;Roxo;"Tamanho da CAM";P;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"50 - 60#";Cor;Roxo;"Tamanho da CAM";M;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
hero_10_ii_37_preto;;;Potência;"50 - 60#";Cor;Roxo;"Tamanho da CAM";G;7,000.00;;3.00;9.00;33.00;116.00;;ND;;;;;;;;;;;;;;
case-composto-powr-dlx;"Case de Composto Avalon POWR DLX";"Ferramentas e acessórios > Transporte e proteção > Cases, Marcas > Avalon";Cor;Cinza;;;;;3,600.00;;10.90;28.00;43.00;125.00;0;ND;CASAVAPOWBC;6426003771749;SIM;NÃO;;"Case, Mala";"Case Avalon POWR DLX: Proteção e Transporte Premium";"Descubra o Case Avalon POWR DLX, robusto e elegante. Transporte seu arco com segurança e estilo. Compre agora e equipe-se para o sucesso!";Avalon;SIM;A082273;Unissex;;
case-composto-powr-dlx;;;Cor;Oliva;;;;;3,600.00;;10.90;28.00;43.00;125.00;0;ND;CASAVAPOWBC;6426003771749;;;;;;;;;A082273;Unissex;;0.00
case-composto-tec-trolley-120;"Case de Composto Avalon Tec Trolley - 120cm";"Ferramentas e acessórios > Transporte e proteção > Cases, Marcas > Avalon";;;;;;;2,400.00;;10.00;28.00;43.00;125.00;0;ND;CASAVATEC120;6426015441425;SIM;NÃO;;"Case, Mala";"Case de Composto Avalon Tec Trolley";"Carregue seu arco com praticidade e segurança com o Case de Composto Avalon Tec Trolley, resistente, impermeável e com cadeado. Perfeito para viagens e para o dia a dia. Garanta já!";Avalon;SIM;A082255;Unissex;;
case-composto-tec-trolley-113;"Case de Composto Avalon Tec Trolley - 113cm";"Ferramentas e acessórios > Transporte e proteção > Cases, Marcas > Avalon";;;;;;;2,300.00;;9.60;28.00;43.00;120.00;0;ND;CASAVATEC113;6426011526584;SIM;NÃO;;"Case, Mala";"Case de Composto Avalon Tec Trolley 113cm";"Carregue seu arco composto com segurança e praticidade com o Case Avalon Tec Trolley. Estrutura reforçada, impermeável, rodas e cadeado TSA. Garanta já!";Avalon;SIM;A082254;Unissex;;
case-recurvo-avalon-tec;"Case de Recurvo Avalon Tec Trolley";"Ferramentas e acessórios > Transporte e proteção > Cases, Marcas > Avalon, Acessórios > Transporte e proteção";;;;;;;0.00;;0.00;0.00;0.00;0.00;;ND;CASAVATECPRE;6426003940947;NÃO;NÃO;;"Case, Mala";"Case de Recurvo Avalon Tec Trolley: Proteção e Praticidade";"Leve seus arcos para onde quiser com segurança e praticidade com o Case de Recurvo Avalon Tec Trolley: estrutura reforçada, rodas grandes, espaço para dois arcos e cadeado TSA. Garanta já o seu!";Avalon;SIM;A070903;Unissex;;
case-recurvo-avalon-pwrdlx;"Case de Recurvo Avalon Powr Deluxe";"Ferramentas e acessórios > Transporte e proteção > Cases, Marcas > Avalon";Cor;Cinza;;;;;2,730.00;;8.50;28.00;43.00;99.00;3;ND;CASAVADELBC;6426030351358;SIM;NÃO;;"Case, Mala";"Case Recurvo Avalon Powr Deluxe: Transporte e Proteção";"Leve seus arcos com segurança e praticidade com o Case Avalon Powr Deluxe. Espaço para dois arcos, rodas grandes e cadeado TSA. Ideal para viagens e uso diário. Compre agora!";Avalon;SIM;A070288;Unissex;;
case-recurvo-avalon-pwrdlx;;;Cor;Oliva;;;;;0.00;;8.50;28.00;43.00;99.00;3;ND;CASAVADELBC;6426030351358;;;;;;;;;A070288;Unissex;;
case-recurvo-avalon-powr;"Case de Recurvo Avalon Powr";"Ferramentas e acessórios > Transporte e proteção > Cases, Marcas > Avalon";Cor;Azul;;;;;2,550.00;;8.50;28.00;43.00;99.00;1;ND;CASAVAPOWAV;6426014249237;SIM;NÃO;;"Case, Mala";"Case de Recurvo Avalon Powr: Proteção e Mobilidade";"Proteja seus arcos com o Case Avalon Powr. Espaçoso, uma lada de transporte resistente e ideal para viagens. Compre agora e carregue seus equipamentos com segurança!";Avalon;SIM;A082439;Unissex;;
case-recurvo-avalon-powr;;;Cor;Vermelho;;;;;2,550.00;;8.50;28.00;43.00;99.00;2;ND;CASAVAPOWAV;6426014249237;;;;;;;;;A082439;Unissex;;
laminainiciante;"Lâmina de Arco Recurvo Iniciante";"Arcos > Arcos iniciantes > Lâminas";Tamanho;"66""";Potência;14#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;SIM;NÃO;;"arco de madeira, arco iniciante, Arco recuvo, Laminas";"Lâmina para Arco Recurvo Iniciante";"Experimente a Lâmina de Arco Recurvo Iniciante da Sanlida, feita com materiais premium para maior velocidade e estabilidade. Comece sua jornada no tiro com arco!";Sanlida;SIM;;;;
laminainiciante;;;Tamanho;"66""";Potência;16#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
laminainiciante;;;Tamanho;"66""";Potência;18#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
laminainiciante;;;Tamanho;"66""";Potência;20#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
laminainiciante;;;Tamanho;"66""";Potência;22#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
laminainiciante;;;Tamanho;"66""";Potência;24#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
laminainiciante;;;Tamanho;"66""";Potência;26#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
laminainiciante;;;Tamanho;"66""";Potência;28#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
laminainiciante;;;Tamanho;"66""";Potência;30#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
laminainiciante;;;Tamanho;"66""";Potência;32#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
laminainiciante;;;Tamanho;"68""";Potência;14#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
laminainiciante;;;Tamanho;"68""";Potência;16#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
laminainiciante;;;Tamanho;"68""";Potência;18#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
laminainiciante;;;Tamanho;"68""";Potência;20#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
laminainiciante;;;Tamanho;"68""";Potência;22#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
laminainiciante;;;Tamanho;"68""";Potência;24#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
laminainiciante;;;Tamanho;"68""";Potência;26#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
laminainiciante;;;Tamanho;"68""";Potência;28#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
laminainiciante;;;Tamanho;"68""";Potência;30#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
laminainiciante;;;Tamanho;"68""";Potência;32#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
laminainiciante;;;Tamanho;"70""";Potência;14#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
laminainiciante;;;Tamanho;"70""";Potência;16#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
laminainiciante;;;Tamanho;"70""";Potência;18#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
laminainiciante;;;Tamanho;"70""";Potência;20#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
laminainiciante;;;Tamanho;"70""";Potência;22#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
laminainiciante;;;Tamanho;"70""";Potência;24#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
laminainiciante;;;Tamanho;"70""";Potência;26#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
laminainiciante;;;Tamanho;"70""";Potência;28#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
laminainiciante;;;Tamanho;"70""";Potência;30#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
laminainiciante;;;Tamanho;"70""";Potência;32#;;;520.00;;0.54;6.00;15.00;66.00;;ND;LAMSANINIMAD;;;;;;;;;;;;;
